Specification of soil parameters
Soil-ID[-]	number(horizons)[-]	(n_res[Vol-]	n_PWP[-]	n_FK2.6[-]	n_FK1.8[-]	n_nFK[-]	n_saturated[-]	n_thickness[mm]	n_ks[mm/d]	n_suction[mm]	n_pore-size-index[-]	n_bubblepressure[cm]	n_coarse_frag[-]*n	n_shrinks[0/1])	bedrock[0/1]	alluvial[0/1]
1044	7	0.09856	0.1517	0.2664	0.3579	0.1679	0.4738	25	310.2	1058	0.2864	11.17	0.01689	0	0.09845	0.1517	0.281	0.365	0.1825	0.4668	75	111.6	1081	0.2882	9.811	0.01662	0	0.102	0.1591	0.2837	0.3663	0.1818	0.458	120	99.6	988.1	0.274	11.71	0.02211	0	0.1075	0.1774	0.294	0.3756	0.1865	0.4475	230	79.18	887.6	0.2393	16.98	0.02948	0	0.109	0.191	0.2993	0.3819	0.1903	0.4427	350	70.93	897.9	0.2167	21.84	0.03427	0	0.1085	0.1937	0.2952	0.3794	0.1867	0.438	700	72.11	924.8	0.212	23.64	0.04121	0	0.1077	0.1929	0.2909	0.3761	0.1832	0.434	500	74.24	942.6	0.2125	24.42	0.07478	0	0	1
1070	7	0.09737	0.1511	0.2682	0.3642	0.1708	0.4749	25	314.2	987.1	0.2905	12.18	0.03269	0	0.09716	0.1513	0.2854	0.3715	0.1882	0.4692	75	113.2	1006	0.2918	10.78	0.03254	0	0.1008	0.159	0.2866	0.373	0.1858	0.4606	120	100.9	926.8	0.2779	12.81	0.03844	0	0.107	0.1793	0.2968	0.3824	0.1898	0.4485	230	78.75	848.1	0.2409	18.96	0.04737	0	0.1084	0.1936	0.3017	0.388	0.1933	0.4422	350	70.16	876.9	0.2171	24.69	0.05062	0	0.1076	0.196	0.2964	0.384	0.1888	0.4358	700	71.93	914.6	0.212	26.96	0.05805	0	0.1071	0.1957	0.2933	0.3817	0.1862	0.4327	500	72.56	925.1	0.2123	27.61	0.09327	0	0	1
1073	7	0.09421	0.1422	0.2418	0.3467	0.1476	0.4639	25	388	1083	0.3015	11.5	0.02181	0	0.09391	0.1434	0.2599	0.3531	0.166	0.4594	75	138.9	1113	0.302	10.28	0.02163	0	0.09799	0.1513	0.2639	0.3557	0.166	0.4515	120	123	1009	0.2875	12.02	0.02758	0	0.1052	0.1728	0.2778	0.3677	0.1726	0.4408	230	94.52	894.3	0.2476	17.67	0.03612	0	0.1069	0.187	0.2848	0.3739	0.1779	0.4344	350	84.55	913.5	0.2229	23.08	0.04118	0	0.1065	0.1902	0.2819	0.3721	0.1754	0.4297	700	85.64	939.7	0.2178	25.11	0.04876	0	0.1058	0.1891	0.2785	0.369	0.1727	0.426	500	87.29	952.1	0.2191	25.63	0.08675	0	0	1
1079	7	0.09147	0.1361	0.2362	0.3378	0.1447	0.4542	25	483.4	1145	0.3116	12.02	0.02526	0	0.09137	0.1383	0.2467	0.3436	0.1553	0.4522	75	168.9	1168	0.311	10.8	0.02503	0	0.09527	0.1457	0.2505	0.3461	0.1553	0.4444	120	151.4	1062	0.2971	12.59	0.03068	0	0.1031	0.168	0.2667	0.3601	0.1636	0.4351	230	116.8	924.4	0.2559	18.17	0.03975	0	0.1047	0.1792	0.2723	0.3645	0.1676	0.4291	350	108.2	932.7	0.2362	22.45	0.04745	0	0.1044	0.1806	0.2685	0.3612	0.1641	0.4243	700	114.5	958.6	0.2329	23.72	0.05853	0	0.1035	0.1782	0.2638	0.3568	0.1603	0.4194	500	117.9	977	0.236	24.22	0.1024	0	0	1
1094	7	0.09111	0.1347	0.2543	0.336	0.1632	0.453	25	490.7	1126	0.3131	11.12	0.03566	0	0.09076	0.1361	0.2425	0.3404	0.1517	0.4533	75	174.9	1158	0.3127	9.899	0.03574	0	0.09445	0.1426	0.2465	0.3423	0.152	0.4456	120	159	1059	0.3008	11.28	0.04252	0	0.1021	0.1623	0.2607	0.3541	0.1586	0.4348	230	126.6	921.8	0.2638	15.83	0.0512	0	0.1042	0.1717	0.2657	0.3573	0.1616	0.4291	350	121.6	922.9	0.2458	18.73	0.0575	0	0.1039	0.172	0.2607	0.3536	0.1568	0.4246	700	128.6	939.8	0.2448	19.35	0.07003	0	0.103	0.1701	0.2569	0.3503	0.1539	0.4205	500	131.5	953.9	0.2477	19.91	0.1125	0	0	1
1110	7	0.08845	0.1283	0.2226	0.3219	0.1342	0.445	25	614	1235	0.3239	10.73	0.03051	0	0.08857	0.1308	0.2281	0.3282	0.1396	0.4458	75	210.7	1258	0.3209	9.812	0.03084	0	0.09292	0.1385	0.2343	0.3322	0.1414	0.4395	120	189.1	1127	0.3066	11.08	0.03384	0	0.1006	0.1569	0.2477	0.3433	0.1471	0.4292	230	153.4	969	0.2708	15.02	0.04325	0	0.1027	0.1653	0.2516	0.3466	0.1489	0.4243	350	150.8	955.8	0.2548	17.38	0.05194	0	0.1027	0.1656	0.248	0.3434	0.1453	0.4204	700	159.2	972	0.2528	17.83	0.06504	0	0.1014	0.1611	0.2409	0.3365	0.1395	0.4148	500	168.8	1000	0.2594	17.79	0.1052	0	0	1
1016	7	0.09395	0.1388	0.2446	0.3392	0.1507	0.4631	25	407.1	1165	0.3037	10.12	0.0198	0	0.09377	0.1409	0.2561	0.3454	0.1623	0.4577	75	142.7	1198	0.3034	9.09	0.0198	0	0.09774	0.1479	0.2597	0.3467	0.1619	0.449	120	129.1	1078	0.2896	10.57	0.0253	0	0.1043	0.1647	0.2698	0.3562	0.1655	0.4396	230	104.3	938.8	0.2566	14.38	0.03201	0	0.1062	0.1742	0.2728	0.3598	0.1665	0.4341	350	97.8	927.8	0.2385	17.37	0.03681	0	0.1062	0.1768	0.2694	0.3582	0.1633	0.4298	700	98.98	940.9	0.234	18.68	0.04478	0	0.1055	0.1757	0.2657	0.3549	0.1601	0.4256	500	101.6	954.5	0.235	19.3	0.08	0	0	1
1027	7	0.0994	0.1555	0.2742	0.3661	0.1748	0.4754	25	343.8	968.6	0.2825	12.19	0.02436	0	0.09989	0.1558	0.2888	0.3727	0.1889	0.4677	75	119.1	964	0.2827	11.01	0.02422	0	0.1028	0.1628	0.2911	0.3747	0.1883	0.4606	120	108.8	907.2	0.27	12.96	0.03118	0	0.1071	0.179	0.2977	0.3816	0.1905	0.4498	230	90.57	856.7	0.241	18.22	0.03923	0	0.1083	0.1905	0.3003	0.3856	0.192	0.4442	350	86.4	877.8	0.222	22.76	0.04643	0	0.1078	0.1935	0.2959	0.3826	0.1882	0.4387	700	89.65	907.2	0.2166	24.79	0.05335	0	0.1068	0.1918	0.2903	0.3784	0.1835	0.4342	500	93.03	926.7	0.2188	25.49	0.08475	0	0	1
1035	7	0.09683	0.1481	0.2559	0.3513	0.1591	0.4632	25	390.7	1029	0.291	12.14	0.01625	0	0.09678	0.1489	0.2658	0.3562	0.169	0.4583	75	138.1	1046	0.2918	10.9	0.01577	0	0.09988	0.1557	0.2696	0.3584	0.1697	0.4508	120	125.1	974.5	0.279	12.77	0.02109	0	0.1057	0.1754	0.2815	0.3689	0.1758	0.4405	230	99.68	896.4	0.243	18.31	0.02937	0	0.1069	0.1866	0.2857	0.3733	0.1788	0.435	350	92.9	914.1	0.2237	22.65	0.03463	0	0.1067	0.1907	0.2841	0.3727	0.1774	0.4311	700	94.19	937.1	0.2179	24.72	0.04211	0	0.1057	0.1883	0.278	0.3678	0.1723	0.4264	500	98.24	955.8	0.2207	25.18	0.07786	0	0	1
