discharge [m3/s]	.	..	...
YYYY	MM	DD	HH
YYYY	MM	DD	HH
YYYY	MM	DD	HH
YYYY	MM	DD	HH	4	9	2	73	11	10	78	90	58	96	3	1	12	13	15	16	45
2000	2	4	0	3540	2246	2136	1203.2	312.78	667.59	2426.61	3712.43	3719.27	3371.86	1953.42	2117.27	330.82	1438	368.13	157.06	425.24
2000	2	5	0	3620	1955	1937	1321.3	260.26	657.84	2432.51	3959.35	3808.39	3350.41	1953.42	2127.51	302.49	984.2	320.65	154.94	421.41
2000	2	6	0	3680	1766	1809	1296.4	245.82	657.84	2211.4	4200.3	3988.82	3393.39	1998.77	2026.25	253.63	869.8	360.87	162.7	412.47
2000	2	7	0	3670	2017	2004	1247.3	249.67	645.72	2086.41	4359.91	4172.13	3535.58	1923.46	1888.65	275.19	1024.4	365.22	178.23	403.53
2000	2	8	0	3510	1853	2116	1105.8	292.48	692.16	2188.51	4409.49	4306.28	3693.01	1953.42	1917.73	333.45	1309.2	526.24	182.47	398.43
2000	2	9	0	3510	3527	2112	1056.8	395.33	704.55	2420.71	4359.91	4410.47	3866.71	2060.02	2066.46	410.43	1563	603.37	183.88	393.33
2000	2	10	0	3410	3387	2116	1239.2	459.76	724.51	2745.43	4335.2	4452.39	4033.57	1998.77	2127.51	537.94	1635	584.73	183.18	392.06
2000	2	11	0	3780	3133	2032	1227.2	484.74	754.79	3203.96	4421.92	4452.39	4131.01	1983.6	2127.51	517.79	1512.1	497.33	184.59	389.51
2000	2	12	0	3880	2718	1795	1175.5	496.33	821.71	3069.82	4648.02	4473.4	4180.29	1998.77	2096.87	371.08	1138.5	432.79	180.35	388.23
2000	2	13	0	3960	2540	1547	1140.4	491.97	821.71	2617.64	4969.37	4557.78	4229.97	2029.28	2026.25	261.93	751.1	410.58	172.59	388.23
2000	2	14	0	4010	2174	1912	1183.4	463.29	813.89	2159.99	5232.51	4706.75	4254.95	1908.56	1821.68	232.79	556.1	419.44	164.11	386.96
2000	2	15	0	4050	1907	0	1155.9	404.67	795.76	1800.14	5020.07	4900.72	4355.83	1878.93	1793.36	213.77	454	366.67	157.06	386.96
2000	2	16	0	4220	1650	1972	1041.9	342.35	782.88	1573.27	4728.62	4998.72	4523.1	2044.62	1956.84	206.12	399.8	290.57	150.7	384.41
2000	2	17	0	4260	1836	1929	930.3	298.99	772.63	1441.93	4306.41	4976.88	4681.17	2106.53	2036.26	238.51	354.9	231.38	146.47	385.69
2000	2	18	0	4340	1715	1923	841.5	290.72	762.42	1381.27	3866.48	4857.38	4775.03	2169.32	2046.3	312.68	387.8	197.41	147.17	384.41
2000	2	19	0	4420	1637	1825	882	293.66	749.72	1346.79	3436.98	4600.17	4761.55	2137.82	2107.06	313.96	421.5	289.17	156.35	386.96
2000	2	20	0	4500	1648	1570	892.2	297.8	737.08	1385.59	3073.49	4347.85	4641.32	2090.97	2026.25	230.52	671	264.45	166.23	384.41
2000	2	21	0	4560	1457	1939	726	286.62	722.01	1503	2841.51	4029.31	4419.68	1878.93	1869.4	168.61	591.8	337.81	169.76	384.41
2000	2	22	0	4620	1456	2053	689.4	256.9	702.07	1446.28	2749.01	3679.89	4069.93	1791.38	1840.69	160.69	505.4	434.28	163.41	384.41
2000	2	23	0	4670	1260	1910	653.7	189.93	667.59	1372.63	2759.22	3446.7	3738.82	1998.77	2016.26	150.05	419	384.15	156.35	384.41
2000	2	24	0	4680	1174	1894	595.4	174.35	633.67	1278.24	2810.52	3332.11	3436.74	2185.16	2026.25	149.1	348	264.45	150.7	388.23
2000	2	25	0	4080	1085	2047	537.3	161.16	583.85	1184.91	2789.95	3303.67	3192.39	2201.05	2016.26	150.05	310.6	194.96	140.82	389.51
2000	2	26	0	3860	1176	1929	485	157.47	542.18	1121.93	2667.96	3313.14	2999.35	2090.97	2016.26	151.01	284.2	161.88	139.41	394.61
2000	2	27	0	3580	1129	1686	449	152.45	477.13	1059.5	2460.5	3247.05	2871.78	1849.53	1976.55	153.89	280	146.14	136.59	400.98
2000	2	28	0	3580	976	2029	465.4	146.16	433.83	1034.68	2251.41	3116.25	2871.78	1776.99	1802.77	151.01	266	174.63	135.88	404.81
2000	2	29	0	3100	1170	2095	468.2	159.77	402.21	977.14	2077.68	2941.74	2871.78	1487.51	1859.8	150.05	276	191.32	141.53	412.47
2000	3	1	0	2950	984	2103	650.8	192.91	410.57	1088.56	1953.75	2744.07	2823.68	1554.2	2026.25	186.99	284.2	294.77	150	418.85
2000	3	2	0	3030	893	2070	713.7	175.79	406.38	1244.17	1875.92	2612.06	2636.54	1705.83	2096.87	169.61	326	446.19	162.7	422.69
2000	3	3	0	2890	1080	2012	892.2	157.93	412.67	1278.24	1884.5	2482.31	2492.83	1762.64	2127.51	153.89	332.6	503.4	166.23	423.96
2000	3	4	0	1645	890	1889	1060.5	143.05	404.3	1303.88	2104.68	2397.09	2440.29	1820.35	2137.78	143.43	282	506.44	163.41	426.52
2000	3	5	0	1429	688	1562	1090.6	133.46	381.56	1342.48	2412.23	2456.64	2295.38	1677.76	2036.26	136.94	251.5	533.89	159.17	430.36
2000	3	6	0	2670	691	1762	1187.3	127.5	347.25	1316.73	2607.91	2655.81	2221	1677.76	1840.69	130.56	280	533.89	153.53	434.19
2000	3	7	0	2550	599	1721	1079.2	121.65	325.6	1273.97	2759.22	2896.4	2221	1448.17	1746.64	126.08	247.3	443.21	145.76	439.31
2000	3	8	0	2440	705	1886	933.8	117.54	308.21	1231.44	2903.96	3079.22	2397.07	1487.51	1737.37	128.76	231.5	388.54	141.53	444.43
2000	3	9	0	2340	1176	1990	719.8	144.82	300.58	1101.06	2872.66	3209.48	2645.7	1622.29	1802.77	105.47	223.9	239.18	140.12	445.71
2000	3	10	0	2240	1171	2001	713.7	176.75	310.13	1080.25	2800.23	3313.14	2842.86	1748.36	1986.44	135.1	243.1	202.32	150	446.99
2000	3	11	0	2490	3175	1962	636.2	277.34	425.32	1184.91	2607.91	3332.11	2871.78	2075.47	2056.37	195.4	476.8	267.16	192.36	444.43
2000	3	12	0	2640	1922	1666	701.5	396.66	477.13	1704.15	2412.23	3237.64	2871.78	2232.99	1986.44	213.77	797.6	428.33	214.25	440.59
2000	3	13	0	2740	2070	2038	954.9	394	558.27	2666.1	2307.59	3069.99	2871.78	2169.32	1840.69	317.82	850.6	556.92	224.84	439.31
2000	3	14	0	2800	1652	1995	1113.4	332.38	583.85	2391.29	2518.99	2932.65	2871.78	1923.46	1927.47	386.83	1224.8	659.79	212.13	443.15
2000	3	15	0	2990	1797	2044	1296.4	255.22	597.95	2414.82	3280.51	2914.51	2795.07	2232.99	2066.46	258.36	1461.4	637.77	202.95	443.15
2000	3	16	0	3430	2237	2090	1179.4	226.9	638.48	2641.84	4047.15	3228.25	2654.88	2479.6	2107.06	219.29	1239.2	773.05	229.08	440.59
2000	3	17	0	3260	2237	2179	1187.3	236.01	633.67	2509.63	4457.85	3858.22	2738.43	2446.01	2137.78	217.08	928.1	766.6	277.84	440.59
2000	3	18	0	3100	2002	2076	1359.1	298.4	621.69	2581.48	4741.69	4295.91	2949.86	2379.47	2199.88	201.81	882.6	842.82	272.18	440.59
2000	3	19	0	3000	1930	1849	1393.1	320.07	648.14	2593.52	4926.47	4610.79	3535.58	2185.16	2179.08	189.08	879.4	776.27	267.94	439.31
2000	3	20	0	2950	1847	2113	1597	380.16	687.22	2515.6	5020.07	4835.76	4021.5	1805.84	1996.35	188.03	841	857.53	260.88	439.31
2000	3	21	0	2940	1556	2160	1587.8	384.75	692.16	2485.82	5100.94	4965.98	4343.14	1461.22	2016.26	198.59	745	803.77	246.04	436.75
2000	3	22	0	2980	1671	2182	1537.9	362.02	699.58	2379.55	5141.59	5042.48	4536.13	1663.81	2179.08	305.03	659	744.1	229.08	434.19
2000	3	23	0	3060	1482	2070	1445	306.75	689.69	2159.99	5182.4	5108.39	4694.51	2169.32	2168.72	292.45	492.4	715.31	221.31	432.91
2000	3	24	0	4000	1582	1956	1288.2	258.02	677.39	1919.66	5141.59	5152.48	4802.07	2249.05	2231.26	213.77	411.8	680.34	210.72	430.36
2000	3	25	0	4100	1395	1861	1167.7	239.81	662.71	1714.73	5006.65	5174.58	4870.12	2265.16	2199.88	150.05	361.8	601.82	197.3	427.8
2000	3	26	0	4370	1158	1856	1075.5	223.72	640.89	1564.46	4767.89	5163.53	4925	2281.33	2066.46	145.31	332.6	492.79	184.59	422.69
2000	3	27	0	4490	1179	2132	979.9	210.66	621.69	1407.22	4419.77	5097.38	4952.6	1953.42	1908.01	136.02	308.4	395.87	172.59	415.02
2000	3	28	0	4560	1305	2105	899.1	199.43	593.24	1321.01	4034.99	4965.98	4952.6	1608.56	1937.24	130.56	288.6	329.21	163.41	404.81
2000	3	29	0	4620	1196	2009	834.9	195.4	565.21	1333.89	3631.45	4738.89	4856.46	1734.13	2076.57	126.97	276	283.61	157.06	398.43
2000	3	30	0	4680	1176	2016	795.6	208.6	537.61	1321.01	3247.41	4441.89	4761.55	2137.82	2117.27	125.19	272	255.04	152.82	390.78
2000	3	31	0	4740	1100	1948	750.9	200.44	503.73	1342.48	2956.47	4131.15	4588.53	2265.16	2086.71	121.67	262	236.57	147.17	385.69
2000	4	1	0	4760	914	1797	719.8	178.19	481.53	1329.6	2769.45	3808.39	4510.08	2330.15	2066.46	121.67	241	213.54	143.65	381.87
2000	4	2	0	4750	904	1661	707.6	170.06	453.15	1269.71	2647.88	3640.66	4106.5	2330.15	1976.55	119.05	229.6	201.09	140.82	379.32
2000	4	3	0	4730	1009	1809	689.4	160.24	425.32	1121.93	2568.21	3313.14	3568.94	2232.99	1783.96	116.45	223.9	187.7	138.71	384.41
2000	4	4	0	4680	689	2010	582.9	152	393.91	1092.73	2489.67	3172.07	3265.51	1953.42	1802.77	113.88	223.9	179.34	138	383.14
2000	4	5	0	4580	776	1977	558.4	144.82	367.31	1126.11	2393.05	3042.35	3049.39	2330.15	1996.35	111.33	218.2	171.12	135.88	381.87
2000	4	6	0	4400	674	1995	519.6	139.97	347.25	1088.56	2251.41	2941.74	2871.78	2479.6	2036.26	108.8	212.5	164.17	135.18	381.87
2000	4	7	0	3400	665	1958	462.7	136.05	333.42	1059.5	2131.85	2806.45	2795.07	2479.6	2066.46	104.64	220.1	157.33	133.77	379.32
2000	4	8	0	3160	636	1810	454.4	131.32	321.71	1047.08	2077.68	2682.19	2701.09	2547.44	2096.87	103	208.7	152.82	131.65	375.5
